TASK_0000997201	14.6
TASK_0000997101	13.7
TASK_0000796601	13.3
TASK_0000131901	13.3
TASK_0000940101	12.9
TASK_0000904201	12.7
TASK_0000034201	12.5
TASK_0000781901	12.4
TASK_0000132101	12.4
TASK_0000359201	12.2
TASK_0000331401	12.2
TASK_0000180401	12.2
TASK_0000490301	12.1
TASK_0000689101	11.6
TASK_0000714001	11.4
TASK_0000916301	11.3
TASK_0000761301	11.3
TASK_0000050401	11.3
TASK_0000899301	11.2
TASK_0000759801	11.2
TASK_0001025701	11.1
TASK_0001001701	11.1
TASK_0000833401	11.0
TASK_0000515901	11.0
TASK_0000121401	11.0
TASK_0000981701	10.9
TASK_0000863601	10.9
TASK_0000858901	10.9
TASK_0000672901	10.9
TASK_0000617301	10.9
TASK_0000419001	10.9
TASK_0000418101	10.9
TASK_0000170101	10.9
TASK_0000041501	10.9
TASK_0000924601	10.8
TASK_0000718601	10.8
TASK_0000814501	10.7
TASK_0000478401	10.7
TASK_0000063301	10.6
TASK_0001018701	10.5
TASK_0000885501	10.5
TASK_0000883201	10.5
TASK_0000333101	10.5
TASK_0000323701	10.5
TASK_0000982801	10.4
TASK_0000827101	10.4
TASK_0000512701	10.4
TASK_0000489601	10.4
TASK_0000433101	10.4
TASK_0000424401	10.4
TASK_0000378901	10.4
TASK_0000195201	10.4
TASK_0000055001	10.4
TASK_0000006701	10.4
TASK_0000904301	10.3
TASK_0000760001	10.3
TASK_0000453901	10.3
TASK_0000087301	10.3
TASK_0000016601	10.3
TASK_0000973801	10.2
TASK_0000929301	10.2
TASK_0000823701	10.2
TASK_0000791501	10.2
TASK_0000520401	10.2
TASK_0000517101	10.2
TASK_0000395501	10.2
TASK_0000090101	10.2
TASK_0000913501	10.1
TASK_0000887801	10.1
TASK_0000666201	10.1
TASK_0000636901	10.1
TASK_0000512201	10.1
TASK_0000443801	10.1
TASK_0000167001	10.1
TASK_0000141801	10.1
TASK_0000635501	10.0
TASK_0000468301	10.0
TASK_0000298501	10.0
TASK_0000068001	10.0
TASK_0000976601	9.9
TASK_0000971201	9.9
TASK_0000970201	9.9
TASK_0000862701	9.9
TASK_0000266001	9.9
TASK_0000132001	9.9
TASK_0000058801	9.9
TASK_0000858401	9.8
TASK_0000793301	9.8
TASK_0000734701	9.8
TASK_0000700901	9.8
TASK_0000657901	9.8
TASK_0000596501	9.8
TASK_0000510401	9.8
TASK_0000097901	9.8
TASK_0000060701	9.8
TASK_0000060101	9.8
TASK_0000875601	9.7
TASK_0000862401	9.7
TASK_0000496101	9.7
TASK_0000089901	9.7
TASK_0001019301	9.6
TASK_0000994201	9.6
TASK_0000948501	9.6
TASK_0000894101	9.6
TASK_0000842101	9.6
TASK_0000795201	9.6
TASK_0000685601	9.6
TASK_0000650301	9.6
TASK_0000576401	9.6
TASK_0000501701	9.6
TASK_0000480801	9.6
TASK_0000359601	9.6
TASK_0000346201	9.6
TASK_0000132701	9.6
TASK_0000032801	9.6
TASK_0001008701	9.5
TASK_0000924301	9.5
TASK_0000889401	9.5
TASK_0000646801	9.5
TASK_0000547201	9.5
TASK_0000498901	9.5
TASK_0000350901	9.5
TASK_0000330301	9.5
TASK_0000190501	9.5
TASK_0000999301	9.4
TASK_0000807901	9.4
TASK_0000770101	9.4
TASK_0000755701	9.4
TASK_0000726301	9.4
TASK_0000666701	9.4
TASK_0000608101	9.4
TASK_0000572901	9.4
TASK_0000569601	9.4
TASK_0000371101	9.4
TASK_0000290501	9.4
TASK_0000201601	9.4
TASK_0000180601	9.4
TASK_0000100101	9.4
TASK_0000091101	9.4
TASK_0000049501	9.4
TASK_0000005701	9.4
TASK_0000893501	9.3
TASK_0000870801	9.3
TASK_0000786601	9.3
TASK_0000739201	9.3
TASK_0000498601	9.3
TASK_0000319801	9.3
TASK_0000261601	9.3
TASK_0000254001	9.3
TASK_0000232301	9.3
TASK_0000122401	9.3
TASK_0000107201	9.3
TASK_0000992301	9.2
TASK_0000982501	9.2
TASK_0000826801	9.2
TASK_0000824601	9.2
TASK_0000807501	9.2
TASK_0000780501	9.2
TASK_0000759001	9.2
TASK_0000701701	9.2
TASK_0000635601	9.2
TASK_0000347701	9.2
TASK_0000152901	9.2
TASK_0000144401	9.2
TASK_0000124901	9.2
TASK_0000032301	9.2
TASK_0000918201	9.1
TASK_0000892001	9.1
TASK_0000857201	9.1
TASK_0000667801	9.1
TASK_0000658001	9.1
TASK_0000629501	9.1
TASK_0000544301	9.1
TASK_0000508201	9.1
TASK_0000403101	9.1
TASK_0000391101	9.1
TASK_0000348801	9.1
TASK_0000304301	9.1
TASK_0000272001	9.1
TASK_0000267001	9.1
TASK_0000105601	9.1
TASK_0000066701	9.1
TASK_0000064101	9.1
TASK_0000994001	9.0
TASK_0000884801	9.0
TASK_0000808801	9.0
TASK_0000732201	9.0
TASK_0000687201	9.0
TASK_0000471901	9.0
TASK_0000379201	9.0
TASK_0000251701	9.0
TASK_0000191301	9.0
TASK_0001016501	8.9
TASK_0000889601	8.9
TASK_0000755401	8.9
TASK_0000753001	8.9
TASK_0000568201	8.9
TASK_0000378801	8.9
TASK_0000345701	8.9
TASK_0000298901	8.9
TASK_0000109101	8.9
TASK_0001020101	8.8
TASK_0001004101	8.8
TASK_0000937601	8.8
TASK_0000856001	8.8
TASK_0000795901	8.8
TASK_0000620301	8.8
TASK_0000357101	8.8
TASK_0000152501	8.8
TASK_0000146601	8.8
TASK_0000131801	8.8
TASK_0000058301	8.8
TASK_0001015601	8.7
TASK_0001014301	8.7
TASK_0001001001	8.7
TASK_0000819901	8.7
TASK_0000697401	8.7
TASK_0000686401	8.7
TASK_0000416401	8.7
TASK_0000321101	8.7
TASK_0000278201	8.7
TASK_0000244701	8.7
TASK_0000231501	8.7
TASK_0000211701	8.7
TASK_0000183701	8.7
TASK_0000153401	8.7
TASK_0000066901	8.7
TASK_0000053801	8.7
TASK_0000005301	8.7
TASK_0001013701	8.6
TASK_0000993301	8.6
TASK_0000983101	8.6
TASK_0000913401	8.6
TASK_0000899701	8.6
