TsM_000975000	15.5
TsM_000538900	13.2
TsM_000841100	13.1
TsM_000742000	12.9
TsM_000655200	12.7
TsM_000130500	12.4
TsM_000750300	12.3
TsM_000514700	12.3
TsM_000033700	12.2
TsM_000775600	12.0
TsM_000665600	12.0
TsM_000503700	12.0
TsM_000731500	11.9
TsM_000580100	11.9
TsM_000447500	11.9
TsM_000963000	11.8
TsM_001086000	11.7
TsM_000902500	11.7
TsM_000416100	11.7
TsM_000882900	11.6
TsM_000573600	11.6
TsM_000395900	11.6
TsM_000227000	11.6
TsM_000113400	11.6
TsM_000986300	11.5
TsM_000481200	11.5
TsM_000177500	11.5
TsM_000175400	11.5
TsM_000029300	11.5
TsM_000864000	11.4
TsM_000560800	11.4
TsM_000245600	11.4
TsM_000199600	11.4
TsM_000918100	11.3
TsM_000696200	11.3
TsM_000542800	11.3
TsM_000408900	11.3
TsM_000397500	11.3
TsM_000333600	11.3
TsM_000318900	11.3
TsM_000269100	11.3
TsM_000984200	11.2
TsM_000792400	11.2
TsM_000779900	11.2
TsM_000399400	11.2
TsM_000070100	11.2
TsM_000971500	11.1
TsM_000947100	11.1
TsM_000836200	11.1
TsM_000590400	11.1
TsM_000543700	11.1
TsM_000488400	11.1
TsM_000433100	11.1
TsM_000326300	11.1
TsM_000268300	11.1
TsM_000133600	11.1
TsM_001241200	11.0
TsM_001181500	11.0
TsM_001074700	11.0
TsM_000914600	11.0
TsM_000845300	11.0
TsM_000506200	11.0
TsM_000474400	11.0
TsM_000471500	11.0
TsM_000435200	11.0
TsM_000398500	11.0
TsM_000242700	11.0
TsM_000236600	11.0
TsM_000180900	11.0
TsM_001230000	10.9
TsM_001220700	10.9
TsM_000914500	10.9
TsM_000839800	10.9
TsM_000814500	10.9
TsM_000652900	10.9
TsM_000571100	10.9
TsM_000494400	10.9
TsM_000469800	10.9
TsM_000456700	10.9
TsM_000355500	10.9
TsM_000332600	10.9
TsM_000053300	10.9
TsM_000024200	10.9
TsM_001080000	10.8
TsM_001039800	10.8
TsM_001014300	10.8
TsM_000874700	10.8
TsM_000863000	10.8
TsM_000757800	10.8
TsM_000713300	10.8
TsM_000440200	10.8
TsM_000291500	10.8
TsM_000128900	10.8
TsM_000027400	10.8
TsM_001114300	10.7
TsM_000912100	10.7
TsM_000877400	10.7
TsM_000833300	10.7
TsM_000717800	10.7
TsM_000661100	10.7
TsM_000539600	10.7
TsM_000514000	10.7
TsM_000249000	10.7
TsM_000222600	10.7
TsM_000199100	10.7
TsM_000125700	10.7
TsM_000903000	10.6
TsM_000846900	10.6
TsM_000845400	10.6
TsM_000741000	10.6
TsM_000572700	10.6
TsM_000517000	10.6
TsM_000510200	10.6
TsM_000404800	10.6
TsM_000399000	10.6
TsM_000397600	10.6
TsM_000312100	10.6
TsM_000311800	10.6
TsM_000308200	10.6
TsM_000256500	10.6
TsM_000240000	10.6
TsM_000237300	10.6
TsM_000203600	10.6
TsM_000189200	10.6
TsM_000124200	10.6
TsM_001186200	10.5
TsM_001175600	10.5
TsM_001074100	10.5
TsM_001024900	10.5
TsM_001020800	10.5
TsM_000844800	10.5
TsM_000742500	10.5
TsM_000729600	10.5
TsM_000721900	10.5
TsM_000688100	10.5
TsM_000538500	10.5
TsM_000527700	10.5
TsM_000495200	10.5
TsM_000492000	10.5
TsM_000443000	10.5
TsM_000336900	10.5
TsM_000269800	10.5
TsM_000217300	10.5
TsM_000143000	10.5
TsM_000124600	10.5
TsM_001098200	10.4
TsM_000994900	10.4
TsM_000900100	10.4
TsM_000890600	10.4
TsM_000787000	10.4
TsM_000761000	10.4
TsM_000748700	10.4
TsM_000438700	10.4
TsM_000428900	10.4
TsM_000398100	10.4
TsM_000378400	10.4
TsM_000243200	10.4
