scaffold439-EXSNAP2012.6	16.3
scaffold1100-EXSNAP2012.3	16.0
scaffold679-EXSNAP2012.7	15.6
scaffold61-EXSNAP2012.20	15.2
scaffold521-EXSNAP2012.9	15.2
scaffold224-EXSNAP2012.24	15.1
scaffold1-EXSNAP2012.195	15.1
scaffold553-EXSNAP2012.5	14.9
scaffold242-EXSNAP2012.3	14.9
scaffold784-EXSNAP2012.1	14.8
scaffold464-EXSNAP2012.7	14.8
scaffold1534-EXSNAP2012.2	14.8
scaffold89-EXSNAP2012.10	14.7
scaffold808-EXSNAP2012.4	14.7
scaffold793-EXSNAP2012.13	14.7
scaffold536-EXSNAP2012.5	14.7
scaffold28-EXSNAP2012.94	14.7
scaffold1-EXSNAP2012.214	14.7
scaffold1555-EXSNAP2012.1	14.7
scaffold513-EXSNAP2012.5	14.6
scaffold2213-EXSNAP2012.1	14.6
scaffold2037-EXSNAP2012.2	14.6
scaffold14-EXSNAP2012.8	14.6
scaffold431-EXSNAP2012.20	14.5
scaffold380-EXSNAP2012.16	14.5
scaffold355-EXSNAP2012.6	14.5
scaffold2544-EXSNAP2012.1	14.5
scaffold114-EXSNAP2012.41	14.5
scaffold100-EXSNAP2012.22	14.5
scaffold855-EXSNAP2012.2	14.4
scaffold462-EXSNAP2012.2	14.4
scaffold1664-EXSNAP2012.2	14.4
scaffold144-EXSNAP2012.58	14.4
scaffold818-EXSNAP2012.4	14.3
scaffold75-EXSNAP2012.32	14.3
scaffold437-EXSNAP2012.9	14.3
scaffold1692-EXSNAP2012.2	14.3
scaffold1443-EXSNAP2012.2	14.3
scaffold108-EXSNAP2012.5	14.3
scaffold106-EXSNAP2012.27	14.3
scaffold751-EXSNAP2012.6	14.2
scaffold28-EXSNAP2012.91	14.2
scaffold18-EXSNAP2012.58	14.2
scaffold15-EXSNAP2012.37	14.2
scaffold750-EXSNAP2012.1	14.1
scaffold718-EXSNAP2012.7	14.1
scaffold4-EXSNAP2012.44	14.1
scaffold465-EXSNAP2012.21	14.1
scaffold36-EXSNAP2012.42	14.1
scaffold349-EXSNAP2012.19	14.1
scaffold1313-EXSNAP2012.4	14.1
scaffold97-EXSNAP2012.34	14.0
scaffold536-EXSNAP2012.4	14.0
scaffold525-EXSNAP2012.14	14.0
scaffold267-EXSNAP2012.9	14.0
scaffold224-EXSNAP2012.6	14.0
scaffold193-EXSNAP2012.15	14.0
scaffold916-EXSNAP2012.6	13.9
scaffold903-EXSNAP2012.1	13.9
scaffold705-EXSNAP2012.6	13.9
scaffold513-EXSNAP2012.3	13.9
scaffold40-EXSNAP2012.35	13.9
scaffold199-EXSNAP2012.9	13.9
scaffold81-EXSNAP2012.23	13.8
scaffold756-EXSNAP2012.4	13.8
scaffold603-EXSNAP2012.14	13.8
scaffold4-EXSNAP2012.116	13.8
scaffold36-EXSNAP2012.4	13.8
scaffold340-EXSNAP2012.6	13.8
scaffold292-EXSNAP2012.18	13.8
scaffold285-EXSNAP2012.28	13.8
scaffold220-EXSNAP2012.24	13.8
scaffold1491-EXSNAP2012.3	13.8
scaffold12-EXSNAP2012.23	13.8
scaffold1247-EXSNAP2012.4	13.8
scaffold108-EXSNAP2012.41	13.8
scaffold442-EXSNAP2012.14	13.7
scaffold431-EXSNAP2012.4	13.7
scaffold430-EXSNAP2012.7	13.7
scaffold40-EXSNAP2012.38	13.7
scaffold401-EXSNAP2012.13	13.7
scaffold349-EXSNAP2012.18	13.7
scaffold29-EXSNAP2012.99	13.7
scaffold244-EXSNAP2012.21	13.7
