ANCCAN_01922	16.4
ANCCAN_00368	16.3
ANCCAN_12102	15.9
ANCCAN_07323	15.4
ANCCAN_05338	15.4
ANCCAN_15331	15.2
ANCCAN_15369	15.1
ANCCAN_13165	15.0
ANCCAN_06324	15.0
ANCCAN_11488	14.9
ANCCAN_02305	14.8
ANCCAN_01353	14.8
ANCCAN_01108	14.8
ANCCAN_23842	14.7
ANCCAN_18807	14.7
ANCCAN_11288	14.7
ANCCAN_07726	14.7
ANCCAN_06571	14.7
ANCCAN_05286	14.7
ANCCAN_00156	14.7
ANCCAN_05426	14.6
ANCCAN_03179	14.6
ANCCAN_01949	14.6
ANCCAN_00824	14.5
ANCCAN_21490	14.4
ANCCAN_18159	14.4
ANCCAN_16937	14.4
ANCCAN_00681	14.4
ANCCAN_26303	14.3
ANCCAN_14964	14.3
ANCCAN_14463	14.3
ANCCAN_07874	14.3
ANCCAN_07111	14.3
ANCCAN_06056	14.3
ANCCAN_16833	14.2
ANCCAN_10112	14.2
ANCCAN_09134	14.2
ANCCAN_08380	14.2
ANCCAN_03907	14.2
ANCCAN_27234	14.1
ANCCAN_25507	14.1
ANCCAN_13098	14.1
ANCCAN_12860	14.1
ANCCAN_12526	14.1
ANCCAN_04775	14.1
ANCCAN_00171	14.1
ANCCAN_23681	14.0
ANCCAN_22954	14.0
ANCCAN_09320	14.0
ANCCAN_08796	14.0
ANCCAN_05715	14.0
ANCCAN_05682	14.0
ANCCAN_02913	14.0
ANCCAN_02292	14.0
ANCCAN_02192	14.0
ANCCAN_00833	14.0
ANCCAN_25495	13.9
ANCCAN_22296	13.9
ANCCAN_19906	13.9
ANCCAN_16335	13.9
ANCCAN_14048	13.9
ANCCAN_12796	13.9
ANCCAN_05872	13.9
ANCCAN_04667	13.9
ANCCAN_04515	13.9
ANCCAN_01573	13.9
ANCCAN_01063	13.9
ANCCAN_30407	13.8
ANCCAN_25506	13.8
ANCCAN_24724	13.8
ANCCAN_23405	13.8
ANCCAN_23037	13.8
ANCCAN_19103	13.8
ANCCAN_18757	13.8
ANCCAN_17683	13.8
ANCCAN_14901	13.8
ANCCAN_08496	13.8
ANCCAN_07788	13.8
ANCCAN_07269	13.8
ANCCAN_07178	13.8
ANCCAN_06316	13.8
ANCCAN_05006	13.8
ANCCAN_04951	13.8
