MS3_11122	14.8
MS3_08460	14.8
MS3_10141	14.1
MS3_07345	13.7
MS3_09486	13.3
MS3_03130	13.2
MS3_00825	13.2
MS3_04420	13.1
MS3_03084	13.1
MS3_05391	13.0
MS3_05142	13.0
MS3_00278	13.0
MS3_11553	12.8
MS3_08590	12.8
MS3_05403	12.8
MS3_10650	12.7
MS3_04409	12.7
MS3_03891	12.7
MS3_00147	12.7
MS3_10725	12.6
MS3_09308	12.6
MS3_08884	12.6
MS3_03992	12.6
MS3_02484	12.6
MS3_08399	12.5
MS3_08048	12.5
MS3_07572	12.5
MS3_07556	12.5
MS3_06265	12.5
MS3_03369	12.5
MS3_03313	12.5
MS3_02982	12.5
MS3_02591	12.5
MS3_01095	12.5
MS3_00560	12.5
MS3_10064	12.4
MS3_10029	12.4
MS3_09061	12.4
MS3_07395	12.4
MS3_06200	12.4
MS3_05346	12.4
MS3_01192	12.4
MS3_05329	12.3
MS3_04835	12.3
MS3_04288	12.3
MS3_02385	12.3
MS3_01318	12.3
MS3_00449	12.3
MS3_10047	12.2
MS3_08088	12.2
MS3_07390	12.2
MS3_05222	12.2
MS3_04175	12.2
MS3_02808	12.2
MS3_10870	12.1
MS3_10473	12.1
MS3_08091	12.1
MS3_07205	12.1
MS3_05656	12.1
MS3_04246	12.1
MS3_04221	12.1
MS3_01918	12.1
MS3_01125	12.1
MS3_10121	12.0
MS3_09027	12.0
MS3_08764	12.0
MS3_05318	12.0
MS3_04313	12.0
MS3_04076	12.0
MS3_03325	12.0
MS3_02820	12.0
MS3_02133	12.0
MS3_10453	11.9
MS3_09610	11.9
MS3_08103	11.9
MS3_07853	11.9
MS3_07796	11.9
MS3_07419	11.9
MS3_06528	11.9
MS3_06407	11.9
MS3_05811	11.9
MS3_05208	11.9
MS3_03770	11.9
MS3_03127	11.9
MS3_03007	11.9
MS3_02767	11.9
MS3_01295	11.9
MS3_00351	11.9
MS3_09820	11.8
MS3_09282	11.8
MS3_08462	11.8
MS3_07810	11.8
MS3_07411	11.8
MS3_06009	11.8
MS3_05263	11.8
MS3_05174	11.8
MS3_03262	11.8
MS3_03137	11.8
MS3_02925	11.8
MS3_01921	11.8
MS3_01456	11.8
MS3_00808	11.8
MS3_11447	11.7
MS3_10190	11.7
MS3_09858	11.7
MS3_08041	11.7
MS3_06834	11.7
MS3_06384	11.7
MS3_05660	11.7
MS3_05320	11.7
MS3_03259	11.7
MS3_03192	11.7
MS3_01757	11.7
MS3_01412	11.7
MS3_01160	11.7
MS3_01067	11.7
MS3_00385	11.7
MS3_11226	11.6
MS3_11223	11.6
MS3_10934	11.6
MS3_10590	11.6
MS3_10314	11.6
MS3_10017	11.6
MS3_09262	11.6
MS3_08903	11.6
MS3_08894	11.6
MS3_08795	11.6
MS3_08585	11.6
MS3_08301	11.6
MS3_07156	11.6
MS3_06796	11.6
MS3_06488	11.6
MS3_05814	11.6
MS3_04487	11.6
MS3_02758	11.6
MS3_02737	11.6
MS3_02002	11.6
MS3_01784	11.6
MS3_01593	11.6
MS3_00863	11.6
MS3_00625	11.6
MS3_09638	11.5
MS3_08907	11.5
MS3_08440	11.5
MS3_08293	11.5
MS3_08106	11.5
MS3_07261	11.5
MS3_07197	11.5
MS3_06706	11.5
MS3_06608	11.5
MS3_05533	11.5
MS3_05119	11.5
MS3_04932	11.5
MS3_03803	11.5
MS3_03381	11.5
MS3_02973	11.5
MS3_02636	11.5
MS3_02545	11.5
MS3_02448	11.5
MS3_02315	11.5
MS3_02049	11.5
MS3_01925	11.5
MS3_01852	11.5
MS3_01345	11.5
MS3_01112	11.5
MS3_00464	11.5
MS3_10579	11.4
MS3_10379	11.4
MS3_10256	11.4
MS3_09833	11.4
MS3_09795	11.4
MS3_09519	11.4
MS3_09516	11.4
MS3_09001	11.4
MS3_08968	11.4
MS3_08481	11.4
MS3_07990	11.4
MS3_07237	11.4
MS3_06707	11.4
MS3_06209	11.4
MS3_05589	11.4
MS3_04894	11.4
MS3_03561	11.4
MS3_03464	11.4
MS3_03109	11.4
MS3_03037	11.4
